bio10_5,bio10_prMay,lat,lon,lambda,N
-0.807245753,0.886874215,2619880.134,2069535.591,0.781714289,0
-0.960428104,0.972429376,2619880.134,2072535.591,0.781714287,0
-0.987131856,0.405253957,2619880.134,2075535.591,0.781714294,0
-1.076770028,0.358815538,2619880.134,2078535.591,0.781714292,0
-1.23780765,0.838992921,2619880.134,2081535.591,0.781714287,0
-1.33631308,0.541514994,2619880.134,2084535.591,0.781714287,0
-1.417567277,0.393973345,2619880.134,2087535.591,0.781714287,0
-1.565573281,0.72882287,2619880.134,2090535.591,0.781714286,0
-1.707095504,0.913402312,2619880.134,2093535.591,0.781714286,0
0.031781098,-1.874971298,2616880.134,1745535.591,1.119382374,187
0.26554445,-1.76308771,2616880.134,1748535.591,1.218617557,212
0.274435764,-1.432133613,2616880.134,1751535.591,1.110674512,299
0.343739889,-2.003607579,2616880.134,1754535.591,1.316975284,211
0.61183956,-2.312009273,2616880.134,1757535.591,1.585296796,209
0.797298593,-2.322641759,2616880.134,1760535.591,1.674790335,218
0.851783152,-2.009440582,2616880.134,1763535.591,1.608416851,254
0.945848989,-2.083621164,2616880.134,1766535.591,1.711920906,261
1.000904292,-1.975218954,2616880.134,1769535.591,1.705572847,299
1.017353479,-1.772669778,2616880.134,1772535.591,1.657217103,328
1.020179014,-1.437014587,2616880.134,1775535.591,1.55051071,408
1.008915659,-1.109361374,2616880.134,1778535.591,1.420579375,482
0.992591367,-1.084018949,2616880.134,1781535.591,1.401796948,501
1.02154285,-1.49516244,2616880.134,1784535.591,1.58946813,419
0.954827164,-0.793220378,2616880.134,1787535.591,1.265095755,555
0.905397585,-0.881088398,2616880.134,1790535.591,1.278240926,497
0.79151531,-0.32771614,2616880.134,1793535.591,1.019953092,683
0.620042136,0.017261691,2616880.134,1796535.591,0.856574748,775
0.370525243,0.300837982,2616880.134,1799535.591,0.787182227,606
0.509988082,-0.660411576,2616880.134,1802535.591,0.993116169,414
0.169973573,1.071238469,2616880.134,1805535.591,0.781719062,72
0.097329109,0.63407488,2616880.134,1808535.591,0.781769852,135
-0.138735115,1.762089115,2616880.134,1811535.591,0.781714291,35
-0.177409437,1.025077004,2616880.134,1814535.591,0.781714488,39
-0.904814124,2.738268121,2616880.134,1817535.591,0.781714286,23
-1.931799024,2.850568977,2616880.134,1820535.591,0.781714292,0
-0.649349872,0.095607375,2616880.134,1823535.591,0.781715503,0
-0.597656007,1.110774268,2616880.134,1826535.591,0.781714291,0
-0.294312242,0.671188414,2616880.134,1829535.591,0.781715071,0
0.174629352,-0.462125546,2616880.134,1832535.591,0.824902731,0
0.258564917,-0.571826253,2616880.134,1835535.591,0.873938976,0
-0.026623867,0.438745009,2616880.134,1838535.591,0.781777141,0
-0.684309742,0.958533959,2616880.134,1841535.591,0.781714291,0
-0.367595543,0.180394143,2616880.134,1844535.591,0.781727231,0
-0.33970197,-0.134551035,2616880.134,1847535.591,0.781840891,0
-0.605683836,0.971956558,2616880.134,1850535.591,0.781714294,0
-0.323261158,0.049659992,2616880.134,1853535.591,0.781760649,0
-0.389912788,-0.24875366,2616880.134,1856535.591,0.78187346,0
-0.301870359,-0.260285349,2616880.134,1859535.591,0.782133486,0
-0.417707078,0.556864282,2616880.134,1862535.591,0.781714811,0
-0.685255305,0.630168426,2616880.134,1865535.591,0.781714315,0
-0.600143289,-0.335609178,2616880.134,1868535.591,0.781757265,115
-0.633288017,-0.227070101,2616880.134,1871535.591,0.781728141,53
-0.391326287,-1.287779106,2616880.134,1874535.591,0.822674873,261
-0.129404478,-1.702704775,2616880.134,1877535.591,0.998471423,222
0.064321469,-1.828424887,2616880.134,1880535.591,1.116144634,216
0.25958239,-1.872408374,2616880.134,1883535.591,1.248017144,223
0.035019798,-0.139405916,2616880.134,1886535.591,0.785789935,437
-0.075645579,-0.503150019,2616880.134,1889535.591,0.792351933,449
-0.2106019,0.119640677,2616880.134,1892535.591,0.781800059,137
-0.075885352,-0.492012856,2616880.134,1895535.591,0.792076701,423
0.051058713,-1.206035201,2616880.134,1898535.591,0.940004254,324
0.181346589,-1.452963139,2616880.134,1901535.591,1.079880869,254
-0.313979707,0.452933906,2616880.134,1904535.591,0.781717087,64
-0.363452032,0.239475421,2616880.134,1907535.591,0.781722162,67
0.011227885,-1.465997047,2616880.134,1910535.591,0.996522314,162
0.043649022,-1.050809102,2616880.134,1913535.591,0.900463505,227
-0.206225919,0.317010103,2616880.134,1916535.591,0.7817382,102
-0.211294429,-0.095310488,2616880.134,1919535.591,0.782087016,134
-0.316044512,0.093750699,2616880.134,1922535.591,0.781748296,29
-0.678930166,1.739371006,2616880.134,1925535.591,0.781714287,0
-1.107907625,2.246647948,2616880.134,1928535.591,0.781714286,0
-0.951520891,1.612465309,2616880.134,1931535.591,0.781714286,0
-1.124763883,1.966379582,2616880.134,1934535.591,0.781714286,0
-0.976491146,1.951024381,2616880.134,1937535.591,0.781714286,0
-2.048332954,4.286101549,2616880.134,1940535.591,0.78171539,0
-3.637789858,5.376743702,2616880.134,1943535.591,0.783779313,0
-2.221489019,1.436310954,2616880.134,1946535.591,0.781714286,0
-1.62596645,1.926363933,2616880.134,1949535.591,0.781714286,0
-1.478640338,1.709378005,2616880.134,1952535.591,0.781714286,0
-1.369417326,2.714958296,2616880.134,1955535.591,0.781714286,0
-1.146742415,1.962631621,2616880.134,1958535.591,0.781714286,0
-1.519935086,3.354466754,2616880.134,1961535.591,0.78171429,0
-0.747008929,0.705297444,2616880.134,1964535.591,0.781714296,0
0.439146648,-0.743218905,2616880.134,1967535.591,0.980954792,0
0.635296297,-0.248158632,2616880.134,1970535.591,0.929207824,0
0.630811895,-0.130464885,2616880.134,1973535.591,0.892394249,0
0.685338208,0.242421624,2616880.134,1976535.591,0.836915727,0
0.455573712,1.902210531,2616880.134,1979535.591,0.781714527,0
0.533989736,0.565770449,2616880.134,1982535.591,0.785942563,0
0.311286472,1.613363934,2616880.134,1985535.591,0.781714706,0
0.300892528,1.233551335,2616880.134,1988535.591,0.781720297,0
0.443196141,-0.128298694,2616880.134,1991535.591,0.836681531,0
0.512833812,-0.354240805,2616880.134,1994535.591,0.902117196,0
0.487514762,0.369332738,2616880.134,1997535.591,0.791140334,0
0.34141561,0.683996879,2616880.134,2000535.591,0.782130435,0
0.34822363,0.734023986,2616880.134,2003535.591,0.782036602,0
0.296103605,0.636526685,2616880.134,2006535.591,0.782082106,0
0.404897011,-0.479381352,2616880.134,2009535.591,0.898780856,0
0.423386491,-0.451158886,2616880.134,2012535.591,0.896309071,0
0.343849545,0.10091017,2616880.134,2015535.591,0.79336632,49
0.347049492,-0.258426572,2616880.134,2018535.591,0.833141401,58
0.223414245,0.265275908,2616880.134,2021535.591,0.783528957,158
0.295369131,-0.60931916,2616880.134,2024535.591,0.886761354,179
0.276011063,-0.556364919,2616880.134,2027535.591,0.872491836,246
0.18186636,0.005849927,2616880.134,2030535.591,0.787903509,308
0.128584482,-0.321268534,2616880.134,2033535.591,0.801248608,196
0.124882261,-0.358190886,2616880.134,2036535.591,0.804048213,128
0.047079137,0.033096523,2616880.134,2039535.591,0.783295471,41
-0.053675211,0.078628246,2616880.134,2042535.591,0.782246967,0
-0.124833426,0.348040788,2616880.134,2045535.591,0.781760511,0
-0.175217798,0.085964962,2616880.134,2048535.591,0.781871448,0
-0.349380026,0.913028647,2616880.134,2051535.591,0.781714369,0
-0.351509029,0.197751143,2616880.134,2054535.591,0.781727634,0
-0.429547722,0.438654114,2616880.134,2057535.591,0.781715274,0
-0.458005885,0.041443122,2616880.134,2060535.591,0.781726279,0
-0.504010886,-0.063569069,2616880.134,2063535.591,0.781733127,0
-0.629700435,0.143991874,2616880.134,2066535.591,0.781715383,0
-0.793671228,0.658932481,2616880.134,2069535.591,0.781714296,0
-0.941162694,0.742037574,2616880.134,2072535.591,0.781714288,0
-0.962775638,-0.003081449,2616880.134,2075535.591,0.781714401,0
-1.103656728,0.240243992,2616880.134,2078535.591,0.781714294,0
-1.220687634,0.293544616,2616880.134,2081535.591,0.781714289,0
-1.428420934,0.051862798,2616880.134,2087535.591,0.781714288,0
-1.712813252,0.76198207,2616880.134,2093535.591,0.781714286,0
0.19348838,-2.143342505,2613880.134,1745535.591,1.289856471,152
0.306788707,-1.852686976,2613880.134,1748535.591,1.282948136,190
0.011495414,-0.818367921,2613880.134,1751535.591,0.841160699,450
0.210014309,-1.919111622,2613880.134,1754535.591,1.209667422,222
0.538156182,-2.228622302,2613880.134,1757535.591,1.497564651,209
0.740145598,-2.339056871,2613880.134,1760535.591,1.659974118,225
0.837940356,-2.158536182,2613880.134,1763535.591,1.644271503,236
0.943859994,-2.195813995,2613880.134,1766535.591,1.73357935,249
1.001040811,-2.082530266,2613880.134,1769535.591,1.736371927,278
1.052197365,-1.806722995,2613880.134,1772535.591,1.685659771,343
1.048167411,-1.579443512,2613880.134,1775535.591,1.615854151,400
1.03883381,-1.409203322,2613880.134,1778535.591,1.55279784,429
1.026299608,-1.347901767,2613880.134,1781535.591,1.523831486,449
1.022815762,-1.42090226,2613880.134,1784535.591,1.557083314,439
0.99758177,-1.124873249,2613880.134,1787535.591,1.421651682,506
0.985396069,-1.196666304,2613880.134,1790535.591,1.450456356,461
0.895013174,-0.716693702,2613880.134,1793535.591,1.219235201,548
0.539321096,0.362059532,2613880.134,1796535.591,0.794594886,810
0.494948483,-0.237593259,2613880.134,1799535.591,0.872571128,602
0.562722314,-0.502677163,2613880.134,1802535.591,0.972732596,453
0.336327332,0.868321345,2613880.134,1805535.591,0.781821504,201
0.263165947,0.71898071,2613880.134,1808535.591,0.78187876,200
0.171608177,0.852608854,2613880.134,1811535.591,0.781742067,24
0.062633756,0.680271991,2613880.134,1814535.591,0.781744656,2
-0.380235203,2.057037003,2613880.134,1817535.591,0.781714287,0
-1.336597645,2.724395829,2613880.134,1820535.591,0.781714286,0
-0.666898102,0.030151506,2613880.134,1823535.591,0.781715685,0
-0.15225865,-0.745938095,2613880.134,1826535.591,0.801195555,0
0.119484912,-0.309564539,2613880.134,1829535.591,0.801349623,0
0.245448257,-0.220447002,2613880.134,1832535.591,0.810635172,0
-0.150424359,0.796171998,2613880.134,1835535.591,0.781715616,0
-0.611041165,1.166368055,2613880.134,1838535.591,0.781714289,0
-0.893329594,0.460517251,2613880.134,1841535.591,0.781714298,4
-0.292815934,-0.191255498,2613880.134,1844535.591,0.782004039,108
-0.426098637,0.734832266,2613880.134,1847535.591,0.781714425,11
-0.328908474,-0.190704382,2613880.134,1850535.591,0.781928675,15
-0.224267744,0.010163278,2613880.134,1853535.591,0.781880441,59
-0.432805224,0.690963593,2613880.134,1856535.591,0.78171445,3
-0.22938523,-0.682198728,2613880.134,1859535.591,0.790387802,0
-0.202153349,-0.252891281,2613880.134,1862535.591,0.78278908,0
-0.748864119,1.194429872,2613880.134,1865535.591,0.781714288,3
-0.674579461,-0.172964294,2613880.134,1868535.591,0.781720914,61
-0.500374482,-1.330827042,2613880.134,1871535.591,0.805407063,282
-0.283534065,-1.700537191,2613880.134,1874535.591,0.933360032,202
-0.157548683,-1.657783057,2613880.134,1877535.591,0.971995407,260
0.048178125,-1.855688902,2613880.134,1880535.591,1.115913515,227
0.309965084,-2.098975922,2613880.134,1883535.591,1.35164635,207
0.017146311,-0.215945031,2613880.134,1886535.591,0.786774196,508
0.152758656,-1.043262404,2613880.134,1889535.591,0.939338887,397
0.206978849,-1.048602215,2613880.134,1892535.591,0.966464924,367
0.287148435,-1.744047239,2613880.134,1895535.591,1.231048498,223
0.291270045,-2.078572663,2613880.134,1898535.591,1.354797916,189
0.13646641,-1.18591791,2613880.134,1901535.591,0.973137662,343
0.119673098,-1.262480735,2613880.134,1904535.591,0.992641167,286
0.095971557,-1.060888011,2613880.134,1907535.591,0.928954256,288
0.108368271,-1.273442425,2613880.134,1910535.591,0.985012858,205
-0.049241024,-0.555770075,2613880.134,1913535.591,0.798580114,316
-0.099077658,-0.803122046,2613880.134,1916535.591,0.815254857,190
-0.297725672,0.246561504,2613880.134,1919535.591,0.781729769,105
-0.373918385,0.087541878,2613880.134,1922535.591,0.781736007,4
-0.382532094,0.545893157,2613880.134,1925535.591,0.781715172,0
-0.541662551,0.659233135,2613880.134,1928535.591,0.781714367,0
-0.750556349,0.654738872,2613880.134,1931535.591,0.781714302,0
-0.552936859,-0.28378813,2613880.134,1934535.591,0.781762577,0
-0.90952039,1.660504098,2613880.134,1937535.591,0.781714286,0
-2.331963231,4.273772092,2613880.134,1940535.591,0.781718474,0
-2.480297358,4.062839314,2613880.134,1943535.591,0.781718291,0
-2.307120974,2.880406715,2613880.134,1946535.591,0.78171432,0
-0.814321817,0.231423307,2613880.134,1949535.591,0.781714375,0
-0.836407622,1.165605805,2613880.134,1952535.591,0.781714287,0
-0.951703357,2.654127291,2613880.134,1955535.591,0.781714286,0
-0.962649851,2.342918011,2613880.134,1958535.591,0.781714286,0
-1.00483441,2.576836561,2613880.134,1961535.591,0.781714286,0
-0.502448962,0.850159513,2613880.134,1964535.591,0.781714319,0
0.370243451,-0.571549882,2613880.134,1967535.591,0.903729154,0
0.673540532,-0.66546962,2613880.134,1970535.591,1.080984688,0
0.724315112,-0.375546933,2613880.134,1973535.591,1.00539724,0
0.714700197,0.311244061,2613880.134,1976535.591,0.831912993,0
0.606901166,1.045814887,2613880.134,1979535.591,0.78218539,0
0.519278905,1.314668094,2613880.134,1982535.591,0.781744425,0
0.426814954,0.991497855,2613880.134,1985535.591,0.781838731,0
0.487002689,0.170114491,2613880.134,1988535.591,0.804073149,0
0.386372743,0.80505916,2613880.134,1991535.591,0.782000365,0
0.57402135,-0.599202153,2613880.134,1994535.591,1.000840317,0
0.519357441,0.499213639,2613880.134,1997535.591,0.787926868,0
0.420546547,0.835731298,2613880.134,2000535.591,0.782036002,0
0.36623095,0.996887025,2613880.134,2003535.591,0.781775683,0
0.245803265,1.225676171,2613880.134,2006535.591,0.781717986,0
0.266789329,0.59304175,2613880.134,2009535.591,0.782087312,0
0.42628423,-0.565464607,2613880.134,2012535.591,0.930904977,0
0.397786424,-0.430627324,2613880.134,2015535.591,0.884366606,8
0.242035775,0.427831095,2613880.134,2018535.591,0.782603229,99
0.273832918,-0.266140454,2613880.134,2021535.591,0.81805635,147
0.249962691,-0.486656892,2613880.134,2024535.591,0.847605442,246
0.214688176,-0.484551173,2613880.134,2027535.591,0.83865983,307
0.201565525,-0.251363194,2613880.134,2030535.591,0.804863947,381
0.017561291,0.536452839,2613880.134,2033535.591,0.78175901,140
0.065227455,-0.215210333,2613880.134,2036535.591,0.788864361,135
0.04610592,-0.329920781,2613880.134,2039535.591,0.792994454,45
-0.054854587,0.157257398,2613880.134,2042535.591,0.782010004,2
-0.098490104,-0.12604057,2613880.134,2045535.591,0.782861447,0
-0.186558026,-0.077633663,2613880.134,2048535.591,0.782121178,0
-0.308321015,0.365215255,2613880.134,2051535.591,0.781720126,0
-0.365737899,0.066800255,2613880.134,2054535.591,0.78174397,0
-0.449930527,0.367338294,2613880.134,2057535.591,0.781715615,0
-0.481649086,0.048763229,2613880.134,2060535.591,0.781723385,0
-0.549423122,0.09859739,2613880.134,2063535.591,0.781717966,0
-0.672788354,0.155927805,2613880.134,2066535.591,0.781714911,0
-0.791621563,0.296510994,2613880.134,2069535.591,0.78171437,0
-0.957443797,0.779882841,2613880.134,2072535.591,0.781714288,0
-1.009884395,0.147784008,2613880.134,2075535.591,0.781714318,0
-1.127830859,0.217552795,2613880.134,2078535.591,0.781714294,0
-1.297613839,0.805475187,2613880.134,2081535.591,0.781714287,0
-1.440258755,0.826842446,2613880.134,2084535.591,0.781714286,0
-1.714050141,0.649143136,2613880.134,2093535.591,0.781714286,0
0.216663395,-2.182427731,2610880.134,1745535.591,1.315113353,156
0.041588252,-1.20889037,2610880.134,1748535.591,0.937759146,332
-0.163164792,-0.705049655,2610880.134,1751535.591,0.797455223,451
0.230032779,-1.930995391,2610880.134,1754535.591,1.241758856,240
0.504248119,-2.263510273,2610880.134,1757535.591,1.483939831,215
0.684170191,-2.313082813,2610880.134,1760535.591,1.631320449,227
0.819367112,-2.223329807,2610880.134,1763535.591,1.661471106,242
0.897616445,-2.136064889,2610880.134,1766535.591,1.675218035,254
0.983974125,-2.135224161,2610880.134,1769535.591,1.721799472,268
1.074909781,-2.014870878,2610880.134,1772535.591,1.784184167,330
1.075712763,-1.742343915,2610880.134,1775535.591,1.690548645,373
1.075134304,-1.587304809,2610880.134,1778535.591,1.636040827,421
1.067828413,-1.456035061,2610880.134,1781535.591,1.587226771,461
1.054629096,-1.33660168,2610880.134,1784535.591,1.539836755,480
0.99754416,-1.204521929,2610880.134,1787535.591,1.448022685,495
0.947918301,-1.027232234,2610880.134,1790535.591,1.354323738,532
0.880344222,-0.888571114,2610880.134,1793535.591,1.267871452,518
0.664772102,0.113356325,2610880.134,1796535.591,0.848166676,929
0.54468779,0.188369743,2610880.134,1799535.591,0.812631005,825
0.613724337,-0.368991684,2610880.134,1802535.591,0.958194136,574
0.469188306,0.42396233,2610880.134,1805535.591,0.787686637,637
0.430227149,0.422835315,2610880.134,1808535.591,0.786700176,554
-0.10192394,1.455426777,2610880.134,1811535.591,0.781714313,37
0.042687723,0.509752931,2610880.134,1814535.591,0.781789403,0
-0.48185848,2.010228492,2610880.134,1817535.591,0.781714287,0
-1.016176084,1.86188322,2610880.134,1820535.591,0.781714286,0
-0.659536005,0.508665206,2610880.134,1823535.591,0.78171435,0
-0.222876564,-0.370231156,2610880.134,1826535.591,0.783411675,2
0.219137405,-0.92318349,2610880.134,1829535.591,0.941173673,3
0.139328727,0.496920068,2610880.134,1832535.591,0.781937755,4
-0.521232975,2.166422503,2610880.134,1835535.591,0.781714287,0
-1.257375096,1.953134389,2610880.134,1838535.591,0.781714286,1
-0.756941996,-0.073519103,2610880.134,1841535.591,0.781715499,39
-0.073733176,-0.758567634,2610880.134,1844535.591,0.81375701,133
-0.433072439,1.179262664,2610880.134,1847535.591,0.781714295,38
-0.191946827,-0.416268173,2610880.134,1850535.591,0.784493147,116
-0.028927236,-0.782292002,2610880.134,1853535.591,0.830193183,103
-0.325537941,0.962373149,2610880.134,1856535.591,0.781714367,36
-0.211708883,-0.550768335,2610880.134,1859535.591,0.786702636,16
-0.164699106,-0.200199886,2610880.134,1862535.591,0.782782764,6
-0.598159635,0.840361353,2610880.134,1865535.591,0.781714302,0
-0.81770144,1.097279326,2610880.134,1868535.591,0.781714288,30
-0.726051457,-0.602677178,2610880.134,1871535.591,0.781777155,104
-0.294827934,-1.58168844,2610880.134,1874535.591,0.899576259,258
-0.249547618,-0.976444853,2610880.134,1877535.591,0.808864273,408
-0.111072388,-1.212599246,2610880.134,1880535.591,0.876327739,408
0.290636907,-2.10342885,2610880.134,1883535.591,1.337813999,221
0.230735563,-1.081595297,2610880.134,1886535.591,0.980194025,464
0.347717976,-1.246524322,2610880.134,1889535.591,1.106309342,349
-0.058323276,-0.614811585,2610880.134,1892535.591,0.800712982,486
0.035249446,-1.444269137,2610880.134,1895535.591,0.992442821,306
0.15420398,-1.844566973,2610880.134,1898535.591,1.18209243,221
-0.069270815,-0.62263854,2610880.134,1901535.591,0.800138791,449
0.215981271,-1.753747242,2610880.134,1904535.591,1.191019606,216
0.019642406,-0.785188093,2610880.134,1907535.591,0.838413031,398
0.001012821,-0.911442733,2610880.134,1910535.591,0.856345941,303
-0.374173709,0.381245973,2610880.134,1913535.591,0.781717315,77
-0.527764648,-0.0840752,2610880.134,1916535.591,0.781729079,90
-0.175850741,-0.872988362,2610880.134,1919535.591,0.810646998,98
-0.390898004,0.078366207,2610880.134,1922535.591,0.781733402,3
-0.702749424,0.689708456,2610880.134,1925535.591,0.781714301,0
-1.157634879,1.029992787,2610880.134,1928535.591,0.781714286,0
-1.117166211,0.863135964,2610880.134,1931535.591,0.781714287,0
-1.284687771,0.864610817,2610880.134,1934535.591,0.781714286,0
-1.172570673,1.159866568,2610880.134,1937535.591,0.781714286,0
-2.160279423,3.300013566,2610880.134,1940535.591,0.781714366,0
-1.834739774,2.83734986,2610880.134,1943535.591,0.781714288,0
-1.875356949,2.672502964,2610880.134,1946535.591,0.781714288,0
-0.950857711,0.458746469,2610880.134,1949535.591,0.781714294,0
-0.334614338,0.432146684,2610880.134,1952535.591,0.781717111,0
-0.278308435,1.191176454,2610880.134,1955535.591,0.781714315,0
-0.73747606,3.268213,2610880.134,1958535.591,0.781714287,0
-0.512008624,1.90454156,2610880.134,1961535.591,0.781714287,0
-0.652869671,2.623947296,2610880.134,1964535.591,0.781714286,0
-0.009534798,0.201030518,2610880.134,1967535.591,0.782024726,0
0.352348615,-0.224098112,2610880.134,1970535.591,0.825728645,0
0.754526696,-0.601550613,2610880.134,1973535.591,1.101142782,0
0.729078495,0.2782255,2610880.134,1976535.591,0.840264889,0
0.704965587,0.448621162,2610880.134,1979535.591,0.809861078,0
0.52099341,1.735000061,2610880.134,1982535.591,0.781715766,0
0.387256064,1.562450715,2610880.134,1985535.591,0.781715552,0
0.441435278,0.801355531,2610880.134,1988535.591,0.782173563,0
0.560231039,-0.189754503,2610880.134,1991535.591,0.885745968,0
0.547756489,-0.091758846,2610880.134,1994535.591,0.859324013,0
0.647850077,-0.431781621,2610880.134,1997535.591,0.99085129,0
0.490166309,0.753573522,2610880.134,2000535.591,0.782757701,0
0.473287598,0.453807889,2610880.134,2003535.591,0.786528392,0
0.378946243,0.718812419,2610880.134,2006535.591,0.782182291,0
0.359524872,0.629214692,2610880.134,2009535.591,0.782444151,0
0.389712832,-0.140689682,2610880.134,2012535.591,0.825779968,0
0.325577064,0.005718986,2610880.134,2015535.591,0.798440307,0
0.22441219,0.198638422,2610880.134,2018535.591,0.784388125,109
0.212561487,-0.139165802,2610880.134,2021535.591,0.796630939,149
0.153966066,-0.04416747,2610880.134,2024535.591,0.787688112,302
0.154071794,-0.249506332,2610880.134,2027535.591,0.797616064,436
0.141111838,-0.35793255,2610880.134,2030535.591,0.805419627,434
0.08016307,0.130730486,2610880.134,2033535.591,0.782864843,474
0.03584836,0.09612637,2610880.134,2036535.591,0.782752103,399
-0.011961464,0.072866767,2610880.134,2039535.591,0.782491992,164
-0.064941117,-0.03555259,2610880.134,2042535.591,0.782614134,19
-0.152794196,0.079606352,2610880.134,2045535.591,0.781911513,0
-0.25750429,0.327916952,2610880.134,2048535.591,0.781727754,0
-0.343969758,0.160397907,2610880.134,2051535.591,0.78173159,0
-0.396725771,0.292661144,2610880.134,2054535.591,0.781718666,0
-0.46762761,0.39288136,2610880.134,2057535.591,0.781715347,0
-0.507700897,0.194475709,2610880.134,2060535.591,0.781716989,0
-0.600419019,0.225463472,2610880.134,2063535.591,0.781715074,0
-0.754225136,0.6682695,2610880.134,2066535.591,0.7817143,0
-0.818857784,0.015820837,2610880.134,2069535.591,0.781714744,0
-0.954506244,0.346141469,2610880.134,2072535.591,0.781714299,0
-1.054848483,0.226712022,2610880.134,2075535.591,0.781714299,0
-1.171248439,0.288387225,2610880.134,2078535.591,0.78171429,0
-1.287747792,0.476305837,2610880.134,2081535.591,0.781714287,0
-1.480752076,1.183782348,2610880.134,2084535.591,0.781714286,0
-0.055357501,-1.272206521,2607880.134,1745535.591,0.911495617,296
-0.228774101,-0.289135976,2607880.134,1748535.591,0.782637291,308
0.053617852,-1.390398961,2607880.134,1751535.591,0.992259676,303
0.06573844,-1.642386948,2607880.134,1754535.591,1.068265492,286
0.336869438,-2.278867124,2607880.134,1757535.591,1.405784919,216
0.649424693,-2.407176489,2607880.134,1760535.591,1.627651722,222
0.792325725,-2.240000374,2607880.134,1763535.591,1.67668137,247
0.83120001,-2.094498502,2607880.134,1766535.591,1.640040603,279
0.944300244,-2.237651783,2607880.134,1769535.591,1.716613432,268
1.044383962,-2.235438832,2607880.134,1772535.591,1.825094557,273
1.075712763,-2.041428163,2607880.134,1775535.591,1.789768598,343
1.075712763,-1.805578566,2607880.134,1778535.591,1.708436127,382
1.075088292,-1.555640546,2607880.134,1781535.591,1.625525148,453
1.052632009,-1.267298669,2607880.134,1784535.591,1.513647207,517
1.003282844,-1.021994426,2607880.134,1787535.591,1.391529454,570
0.974436369,-0.850528828,2607880.134,1790535.591,1.312045059,612
0.826019914,-0.456882281,2607880.134,1793535.591,1.078272678,728
0.814713039,-0.500633046,2607880.134,1796535.591,1.094525207,646
0.713388499,-0.093425775,2607880.134,1799535.591,0.922211719,832
0.698120406,-0.415403741,2607880.134,1802535.591,1.00329071,581
0.578264068,0.026481395,2607880.134,1805535.591,0.841742563,728
0.428897587,0.490938071,2607880.134,1808535.591,0.784783671,582
0.182689071,0.971726239,2607880.134,1811535.591,0.781725681,90
0.131519955,0.750487555,2607880.134,1814535.591,0.781747842,1
-0.593664031,2.374448812,2607880.134,1817535.591,0.781714286,0
-1.505939152,2.370380371,2607880.134,1820535.591,0.781714286,0
-0.871256681,-0.011667328,2607880.134,1823535.591,0.781714529,0
-0.215224446,-0.698785521,2607880.134,1826535.591,0.790813687,6
0.285872934,-0.873595993,2607880.134,1829535.591,0.957713047,33
-0.060422035,1.154013389,2607880.134,1832535.591,0.781714577,16
-1.102211973,2.864666055,2607880.134,1835535.591,0.781714286,0
-1.31616282,1.546312626,2607880.134,1838535.591,0.781714286,15
-0.427859338,-0.467908042,2607880.134,1841535.591,0.782185665,137
0.06105076,-0.956532869,2607880.134,1844535.591,0.886404992,189
-0.213624478,0.794900487,2607880.134,1847535.591,0.781715048,54
-0.031540117,-0.79087607,2607880.134,1850535.591,0.827214124,175
0.011969607,-0.465479666,2607880.134,1853535.591,0.799216401,223
-0.244728143,0.760417152,2607880.134,1856535.591,0.781714974,58
-0.073890431,-0.814222637,2607880.134,1859535.591,0.820512257,95
-0.10154045,-0.157860532,2607880.134,1862535.591,0.783137639,76
-0.306260559,-0.268960126,2607880.134,1865535.591,0.782169353,14
-0.660890301,0.807613468,2607880.134,1868535.591,0.781714298,43
-0.68435479,-0.028367366,2607880.134,1871535.591,0.78171616,49
-0.21887591,-1.734945736,2607880.134,1874535.591,0.974436386,253
0.005299465,-1.648457945,2607880.134,1877535.591,1.046128021,294
0.052649944,-1.159218394,2607880.134,1880535.591,0.929596042,428
0.152616113,-1.434916504,2607880.134,1883535.591,1.045531471,374
0.49293593,-1.988593843,2607880.134,1886535.591,1.451836688,244
0.053901778,-0.006671484,2607880.134,1889535.591,0.784177254,511
-0.48666516,0.075736466,2607880.134,1892535.591,0.781720832,73
0.089355623,-1.844305496,2607880.134,1895535.591,1.155769126,239
0.077480538,-0.991417319,2607880.134,1898535.591,0.890891422,461
0.013992891,-0.678353384,2607880.134,1901535.591,0.817506415,538
0.252624877,-1.555861197,2607880.134,1904535.591,1.148650417,260
0.030798657,-0.669458317,2607880.134,1907535.591,0.823908069,456
-0.226995329,-0.028316629,2607880.134,1910535.591,0.781913188,167
-0.384731073,0.224075725,2607880.134,1913535.591,0.781721469,56
-0.343832318,0.039891903,2607880.134,1916535.591,0.78175251,99
-0.361863575,-0.400079069,2607880.134,1919535.591,0.782260491,3
-0.912236329,1.063325304,2607880.134,1922535.591,0.781714287,0
-1.886944251,1.684896059,2607880.134,1925535.591,0.781714286,0
-1.973222166,1.521523289,2607880.134,1928535.591,0.781714286,0
-1.484955862,0.210409093,2607880.134,1931535.591,0.781714287,0
-2.104280864,2.901990476,2607880.134,1934535.591,0.781714301,0
-1.564157225,1.20496102,2607880.134,1937535.591,0.781714286,0
-1.394488446,1.609946147,2607880.134,1940535.591,0.781714286,0
-1.337450799,2.56685399,2607880.134,1943535.591,0.781714286,0
-1.346849436,1.774108258,2607880.134,1946535.591,0.781714286,0
-0.818611836,0.993164868,2607880.134,1949535.591,0.781714288,0
-0.262757331,0.449016056,2607880.134,1952535.591,0.781719099,0
