idstate,idaction,qvalue
2511,1,997.9036694923325
2512,0,988.3171190720929
2512,1,988.4447284874722
2513,0,982.6675691024003
2513,1,984.4587474193288
2514,0,988.4960596018805
2514,1,986.9584157111117
2515,0,987.289729700072
2515,1,988.8041810413333
2516,0,987.387418621629
2516,1,985.7190741486827
2517,0,980.9710789095324
2517,1,984.2016463135951
2518,0,983.2472583888839
2518,1,982.4344201961867
2519,0,991.3215015548158
2519,1,993.1902029839173
2520,0,986.5516666665969
2520,1,984.024417930794
2521,0,991.385393155175
2521,1,990.4507578521293
2522,0,986.4270286097056
2522,1,987.2549909439529
2523,0,988.105410605111
2523,1,983.7523917866727
2524,0,988.2143567510674
2524,1,989.5612110858917
2525,0,985.0526804342514
2525,1,985.1895787408571
2526,0,982.8587763212774
2526,1,986.2728883497305
2527,0,985.2382979740844
2527,1,984.1811397727338
2528,0,984.1932771259462
2528,1,985.5961784763956
2529,0,995.5680638361716
2529,1,996.3164115626272
2530,0,981.8055784399317
2530,1,974.0475969962324
2531,0,993.0654715544094
2531,1,993.1819947352761
2532,0,991.0774962924695
2532,1,991.8289135596409
2533,0,983.390028214045
2533,1,983.5369661558871
2534,0,986.644793389078
2534,1,987.541580139256
2535,0,973.8143305782355
2535,1,969.4204557143153
2536,0,988.0544725623789
2536,1,985.1536916078892
2537,0,993.7904589061832
2537,1,991.2797353769513
2538,0,988.6025617589978
2538,1,991.3982552109143
2539,0,984.1775458892583
2539,1,981.7445121472954
2540,0,979.7584064007992
2540,1,980.2234640456163
2541,0,976.2913027933432
2541,1,966.4186478238007
2542,0,976.9133682815346
2542,1,978.7750119545072
2543,0,981.2198663325852
2543,1,978.42184072497
2544,0,987.2398969788597
2544,1,987.0767607354243
2545,0,987.5612408147663
2545,1,983.6447552727672
2546,0,981.5444102008325
2546,1,981.0736256051779
2547,0,991.0759181668459
2547,1,990.3079043393349
2548,0,976.4120005564317
2548,1,980.0559611148093
2549,0,993.9391490404716
2549,1,994.3983815059231
2550,0,983.9195821548603
2550,1,985.772824927493
2551,0,975.9508553579446
2551,1,974.9204001787075
2552,0,976.4343489848972
2552,1,978.0801275196518
2553,0,986.2637175196595
2553,1,984.4796158905252
2554,0,987.4846554102659
2554,1,988.2131657861295
2555,0,994.0459981016996
2555,1,995.8849792806941
2556,0,967.2693807702603
2556,1,965.1218553615938
2557,0,982.7715817451508
2557,1,985.2667855174066
2558,0,989.9919600914384
2558,1,991.3569705501048
2559,0,982.0318222122401
2559,1,979.2515298756665
2560,0,994.1277317015865
2560,1,992.5123121915943
2561,0,986.6789494148251
2561,1,992.6999731225355
2562,0,985.0565300059452
2562,1,984.8601533499719
2563,0,980.2507020853411
2563,1,976.6806818944061
2564,0,977.8568808056991
2564,1,976.0198181026522
2565,0,977.309711556115
2565,1,973.825338550124
2566,0,985.2258541074386
2566,1,984.9246362187303
2567,0,985.1975346759342
2567,1,985.2966096290442
2568,0,982.9114963149926
2568,1,988.6739079006715
2569,0,987.497387807593
2569,1,989.6174101329931
2570,0,989.5799392364286
2570,1,990.7073022513807
2571,0,985.9722691830598
2571,1,987.4129913242191
2572,0,988.1334550543793
2572,1,988.3633855862461
2573,0,987.1751294815798
2573,1,990.1366156334783
2574,0,993.9098134566636
2574,1,995.7866732576156
2575,0,988.5477059600662
2575,1,990.3604556524863
2576,0,988.0699121623353
2576,1,987.6366950145973
2577,0,985.3242035500242
2577,1,986.1105019184396
2578,0,989.9695560413828
2578,1,993.4374449334151
2579,0,988.9046620456747
2579,1,988.1884848031536
2580,0,985.5187513367273
2580,1,985.9164631394743
2581,0,984.8396799163655
2581,1,984.3330939121256
2582,0,988.2643722294102
2582,1,987.1955569377326
2583,0,995.0758715983923
2583,1,993.8323472994254
2584,0,979.2852992529531
2584,1,977.9757263648312
2585,0,985.6505452691974
2585,1,984.7818003043401
2586,0,972.6501171855764
2586,1,971.2570716942641
2587,0,991.8005651724543
2587,1,992.6286603183706
2588,0,968.7930243805772
2588,1,970.052915683856
2589,0,982.737007638423
2589,1,987.3364077617153
2590,0,963.0750312631886
2590,1,967.2983421090721
2591,0,985.0571797158841
2591,1,987.4479935074968
2592,0,984.3412996066877
2592,1,984.4768413053135
2593,0,986.250295885267
2593,1,990.0394082361389
2594,0,968.9598334450108
2594,1,968.5194170042582
2595,0,983.134765741449
2595,1,980.8167226051445
2596,0,986.6738030215344
2596,1,988.1327056717079
2597,0,982.9132216742659
2597,1,990.7869907447068
2598,0,988.3134027480122
2598,1,988.9693014487407
2599,0,985.7840019961473
2599,1,985.1949404880479
2600,0,985.2217627177505
2600,1,987.0324617949461
2601,0,982.8944281418442
2601,1,983.0761320568694
2602,0,979.0989529772422
2602,1,977.0667309390226
2603,0,987.9179327380434
2603,1,989.9164178765659
2604,0,988.4489302838832
2604,1,988.8029604938068
2605,0,984.774090023252
2605,1,986.1130453306491
2606,0,986.8092368085364
2606,1,987.0142473709969
2607,0,970.5723221256007
2607,1,978.4568898980029
2608,0,982.0526915427583
2608,1,983.4153190135139
2609,0,986.6145347836921
2609,1,985.3245613606472
2610,0,981.1869296214046
2610,1,983.9869434737385
2611,0,977.8583051114252
2611,1,974.5299930166665
2612,0,979.9982574512702
2612,1,982.0803781860606
2613,0,972.6183532612927
2613,1,969.08660142612
2614,0,988.2784589737824
2614,1,987.4957005036175
2615,0,975.2248488934763
2615,1,972.2931137639947
2616,0,985.012608788006
2616,1,982.4385221264113
2617,0,987.3591649656876
2617,1,990.2709640999461
2618,0,990.2456457137359
2618,1,990.4141157453637
2619,0,982.2847712330774
2619,1,988.1940833244734
2620,0,986.4712013067065
2620,1,985.1329774588719
2621,0,978.7151520438518
2621,1,979.8104095873123
2622,0,967.4940708225811
2622,1,885.2133410585913
2623,0,971.4267244287793
2623,1,971.3816671100409
2624,0,983.1830214015984
2624,1,979.263046343963
2625,0,984.5592880710544
2625,1,983.7434753466466
2626,0,980.595091288372
2626,1,986.0776746261581
2627,0,974.6807447299238
2627,1,973.9570684635053
2628,0,992.5340707460985
2628,1,994.4553016396469
2629,0,982.7891575519496
2629,1,999.908360632279
2630,0,990.7896774782648
2630,1,987.4947632417851
2631,0,986.4948408945793
2631,1,987.3875076460871
2632,0,984.1059915629846
2632,1,982.0084031752622
2633,0,987.958127348744
2633,1,986.0025901748487
2634,0,979.2244565538175
2634,1,977.4632578308273
2635,0,984.6843461841142
2635,1,993.2160613888268
2636,0,984.9571280946759
2636,1,986.5642452481135
2637,0,992.1770848509045
2637,1,992.8987454111098
2638,0,980.8790911310163
2638,1,977.0964106221559
2639,0,991.4726698098184
2639,1,993.1533505837485
2640,0,991.4550594627052
2640,1,992.7677773687714
2641,0,989.0365683390191
2641,1,987.879696192092
2642,0,989.341793550705
2642,1,992.1006816618202
2643,0,985.7990570164095
2643,1,982.2756588040753
2644,0,992.1944889863544
2644,1,989.6253484758638
2645,0,987.5021754620651
2645,1,990.3759378712249
2646,0,981.7603391192222
2646,1,983.3995234205269
2647,0,989.8148738781332
2647,1,989.7527677740133
2648,0,988.914231352568
2648,1,989.7996836309482
2649,0,973.9419445624575
2649,1,977.8597656901126
2650,0,981.8565963065803
2650,1,980.9964926590131
2651,0,933.2080337386495
2651,1,946.3385785694364
2652,0,997.3774339668769
2652,1,996.434713207718
2653,0,986.4316044658348
2653,1,984.2010865962748
2654,0,986.4726070847196
2654,1,986.9063584260584
2655,0,982.6780430700563
2655,1,984.0249721591779
2656,0,933.687313537406
2656,1,948.506014328727
2657,0,974.2194163383901
2657,1,971.8628155893036
2658,0,990.0089492915185
2658,1,985.8265197293296
2659,0,983.1818440264466
2659,1,983.4182127402869
2660,0,986.3723114249602
2660,1,987.3020388001188
2661,0,975.7425594304179
2661,1,976.3166823583756
2662,0,981.1361843817035
2662,1,983.9170151744404
2663,0,986.7288806816414
2663,1,985.412427237508
2664,0,973.0304835571192
2664,1,996.7613776839662
2665,0,987.8267692715095
2665,1,986.4150195027062
2666,0,994.1758117099247
2666,1,993.9947333999686
2667,0,977.358699375223
2667,1,979.4126528664884
2668,0,991.9762903834321
2668,1,993.1850160430539
2669,0,981.2665465648637
2669,1,984.1035043523966
2670,0,986.0151064480681
2670,1,987.1176827235566
2671,0,983.2120088562754
2671,1,983.3209708600157
2672,0,988.5740460472964
2672,1,987.6768006997004
2673,0,983.4327669810192
2673,1,984.7722726609122
2674,0,986.010958419472
2674,1,990.5269983375583
2675,0,980.1680994927754
2675,1,982.7666763467032
2676,0,986.5390137103437
2676,1,987.0195021033136
2677,0,985.2692686710449
2677,1,981.9123337752981
2678,0,975.2151643250024
2678,1,975.762446963909
2679,0,986.2313456387712
2679,1,987.9650140694883
2680,0,982.7573776504894
2680,1,982.0866322312629
2681,0,984.1210191858685
2681,1,981.737309407187
2682,0,982.755684819148
2682,1,980.5219290792788
2683,0,985.7971855849265
2683,1,992.1740939044894
2684,0,997.7890644189638
2684,1,998.9890464921496
2685,0,984.5596819371947
2685,1,982.2309290680133
2686,0,982.6098614662824
2686,1,986.6312008064447
2687,0,989.5676235684467
2687,1,987.1881477231522
2688,0,990.0288666506941
2688,1,989.1096947972497
2689,0,971.6149565933317
2689,1,973.7552739512748
2690,0,988.3486781675066
2690,1,985.9957390178216
2691,0,983.346688593941
2691,1,984.5009518776066
2692,0,994.3334638253024
2692,1,994.528712015287
2693,0,985.9354271346707
2693,1,989.5189703897418
2694,0,985.4715735451672
2694,1,979.3796160532347
2695,0,982.2617175106922
2695,1,983.9821604000164
2696,0,974.1681316525219
2696,1,971.9391365839526
2697,0,983.1068233364213
2697,1,986.2658571515932
2698,0,979.1926830705694
2698,1,982.7182389982225
2699,0,985.8285412831417
2699,1,986.941675870352
2700,0,984.3468779550723
2700,1,987.041750441977
2701,0,991.0779182113421
2701,1,990.1477670832029
2702,0,988.536822522858
2702,1,991.4470372432152
2703,0,984.8331027280154
2703,1,982.6766555460318
2704,0,996.0798257955136
2704,1,997.9922103041988
2705,0,984.858303716866
2705,1,989.0396249955921
2706,0,989.2077268093291
2706,1,989.8080822233319
2707,0,944.0146411286125
2707,1,971.9813367450521
2708,0,977.4991997405859
2708,1,980.1384819881758
2709,0,993.7921928565877
2709,1,989.6858096318862
2710,0,996.0512671381651
2710,1,995.1471524068443
2711,0,980.7706155943742
2711,1,978.7887864797838
2712,0,983.975993626621
2712,1,982.8509901563348
2713,0,992.8080785426854
2713,1,993.9870916460881
2714,0,988.7406268902299
2714,1,990.3211614332599
2715,0,986.9711105971862
2715,1,988.0720216180077
2716,0,987.1088277694694
2716,1,985.2096189481955
2717,0,967.9803813411169
2717,1,967.2872626258912
2718,0,985.4712063480797
2718,1,984.6993257386108
2719,0,940.1008207423472
2719,1,933.9242301070019
2720,0,982.9818544543748
2720,1,983.6519025575624
2721,0,926.85362584625625
2721,1,946.6078926573881
2722,0,976.3116039368687
2722,1,973.449695558797
2723,0,990.1315785199365
2723,1,988.9788409599057
2724,0,989.1497052095252
2724,1,991.8392079400611
2725,0,981.2369276244002
2725,1,975.5358556650057
2726,0,987.8629457026965
2726,1,989.6234562364438
2727,0,973.370693728282
2727,1,973.4748437724671
2728,0,991.5481129677345
2728,1,991.6174866168718
2729,0,989.3016045364507
2729,1,988.5838606148204
2730,0,985.1322023927861
2730,1,990.4401424605419
2731,0,983.2489090279726
2731,1,984.865478244902
2732,0,987.5014170896543
2732,1,988.022978126091
2733,0,988.8396739191296
2733,1,990.171358488742
2734,0,986.7409456887433
2734,1,990.6603733838542
2735,0,987.7035510722816
2735,1,985.9945661942578
2736,0,989.253507686589
2736,1,987.6401730569928
2737,0,994.0902378521134
2737,1,993.394187993186
2738,0,990.4686402729387
2738,1,988.913497103618
2739,0,988.2887742572959
2739,1,988.0001255739179
2740,0,976.4721043345173
2740,1,977.0929640655073
2741,0,987.553210502393
2741,1,988.6636525621693
2742,0,984.9372448791795
2742,1,986.3659611116593
2743,0,990.5037590621039
2743,1,989.1929563704863
2744,0,990.9292391853826
2744,1,988.1324313931964
2745,0,976.4422945856137
2745,1,976.8585944628932
2746,0,996.0413501299521
2746,1,997.9615273674192
2747,0,974.8484393004671
2747,1,973.0315935162453
2748,0,986.3939313258065
2748,1,983.735674845255
2749,0,980.7878939323298
2749,1,981.9902419531978
2750,0,981.8530259255626
2750,1,979.922112163259
2751,0,980.3651740320464
2751,1,981.5507302652625
2752,0,987.8667642332238
2752,1,987.5542585907493
2753,0,983.9830858287328
2753,1,982.2555374823152
2754,0,986.2015899127771
2754,1,987.487114331255
2755,0,989.8925674727654
2755,1,992.6786752296058
2756,0,993.0986579359165
2756,1,993.2239472538434
2757,0,984.7649723481641
2757,1,980.8427740694185
2758,0,994.6004924416106
2758,1,992.4394601785137
2759,0,984.8324921317993
2759,1,982.3376890820105
2760,0,989.6380967959188
2760,1,990.8117323516435
2761,0,972.4882946025109
2761,1,971.7454824417588
2762,0,982.9814181477904
2762,1,981.1532721491908
2763,0,987.9947465119874
2763,1,989.5599591458775
2764,0,911.6603921279032
2764,1,980.021990354835
2765,0,986.4772281522537
2765,1,990.3184565985981
2766,0,987.9925013134755
2766,1,989.7621143474221
2767,0,986.3745308297041
2767,1,991.0237839426538
2768,0,985.1984700999049
2768,1,983.8619067875252
2769,0,992.2081588221462
2769,1,991.8975831797311
2770,0,983.702744206137
2770,1,981.8036212653999
2771,0,990.5402428831044
2771,1,990.8543119747087
2772,0,979.2069207965578
2772,1,980.3628356570316
2773,0,990.1409412265958
2773,1,988.921516200121
2774,0,970.6297479224734
2774,1,966.1889871501858
2775,0,969.7376295403463
2775,1,968.9733879553338
2776,0,985.7197609330485
2776,1,989.4457940478736
2777,0,985.0265555881527
2777,1,990.1218540316587
2778,0,973.2430347620722
2778,1,974.58148952331
2779,0,959.0365950963792
2779,1,979.0049468806437
2780,0,964.1155802966782
2780,1,936.2706338614173
2781,0,979.67357016217
2781,1,975.7421040278147
2782,0,989.4206936029435
2782,1,990.3937893245715
2783,0,977.4726207674472
2783,1,979.5858512515649
2784,0,984.8519386194608
2784,1,985.365697334147
2785,0,987.4843635915349
2785,1,986.8552433994734
2786,0,981.5407066871596
2786,1,982.9442413536648
2787,0,985.9337713178109
2787,1,986.3447019466837
2788,0,984.1652272456645
2788,1,983.1923361257251
2789,0,994.6072371173907
2789,1,994.073903916497
2790,0,993.5238006394322
2790,1,993.9119986764761
2791,0,984.3124339602831
2791,1,982.0556800931668
2792,0,985.6452391955611
2792,1,985.2023658271503
2793,0,994.3306496798455
2793,1,995.8055421356139
2794,0,973.0618377852938
2794,1,976.5169263621871
2795,0,980.7070159224683
2795,1,979.0499813008705
2796,0,992.5823732250066
2796,1,992.853942444139
2797,0,994.1217293243811
2797,1,995.4342250631865
2798,0,974.3012392045248
2798,1,976.0036312127152
2799,0,992.1151969192578
2799,1,991.3581813686105
2800,0,989.2647757610931
2800,1,989.9008688823983
2801,0,989.7383275467411
2801,1,988.9134522180987
2802,0,983.904238221129
2802,1,981.3036226914463
2803,0,986.8206229895502
2803,1,987.8249248625543
2804,0,990.1978028029421
2804,1,991.7643415172859
2805,0,979.6674659772723
2805,1,981.3017245260023
2806,0,986.6721074270122
2806,1,984.1994243051655
2807,0,984.7890475710287
2807,1,984.050470975724
2808,0,988.6428403198903
2808,1,990.0425609288274
2809,0,988.6445098356882
2809,1,991.2707782936697
2810,0,979.9847015888644
2810,1,978.3059517715777
2811,0,983.4381089539492
2811,1,982.1941120633956
2812,0,975.0878799939347
2812,1,977.1609529015374
2813,0,994.4081019427995
2813,1,993.3355215650555
2814,0,987.0506972846798
2814,1,984.4605249558741
2815,0,994.0989437626633
2815,1,994.2257607289556
2816,0,981.7460126219974
2816,1,983.3194374480616
2817,0,986.0373591692744
2817,1,988.5280207777072
2818,0,993.3947202514978
2818,1,993.3374769613786
2819,0,976.5276311637505
2819,1,972.5906743514065
2820,0,987.8212989773367
2820,1,989.7424656039552
2821,0,970.582905586891
2821,1,968.343099309928
2822,0,988.3232965231216
2822,1,988.9061417954891
2823,0,984.7541182319494
2823,1,989.7653298254544
2824,0,981.1533863861251
2824,1,982.5205200075934
2825,0,991.959415828946
2825,1,990.7057279161127
2826,0,989.7585071494126
2826,1,989.8199598598296
2827,0,989.5913539835016
2827,1,987.665617832371
2828,0,991.370539836401
2828,1,991.7497724130944
2829,0,985.2809121196822
2829,1,989.0031223352289
2830,0,989.1273338370133
2830,1,991.5239807091523
2831,0,977.3253075125201
2831,1,980.2590742266649
2832,0,982.3243245550659
2832,1,977.2476482335206
2833,0,975.6809085044678
2833,1,983.7804378321425
2834,0,977.4538205525058
2834,1,978.628150126988
2835,0,993.3552356193736
2835,1,993.0782819699415
2836,0,993.3766407574903
2836,1,993.7089387544438
2837,0,978.4715764356486
2837,1,981.3981763268413
2838,0,980.7455484873747
2838,1,996.3310628730353
2839,0,979.3749485228316
2839,1,978.081049154339
2840,0,983.1471886498307
2840,1,981.6477361259967
2841,0,988.0241212068652
2841,1,991.3656132204981
2842,0,936.7047384883838
2842,1,947.0866697641627
2843,0,976.7606784521348
2843,1,973.5355157744099
2844,0,990.2114062739258
2844,1,983.913622904779
2845,0,982.7145972133203
2845,1,986.4654741812419
2846,0,990.8641954346576
2846,1,989.1557802489933
2847,0,991.0976907208058
2847,1,992.58422746486394
2848,0,985.0684933158816
2848,1,986.0518272557837
2849,0,981.7687693347067
2849,1,985.1704920040104
2850,0,979.6512025373975
2850,1,980.1239956718083
2851,0,995.8614503379786
2851,1,996.1818608298445
2852,0,978.0036014410255
2852,1,979.833095686143
2853,0,987.4376809495702
2853,1,988.180378606619
2854,0,992.1408923779502
2854,1,991.8922153865993
2855,0,987.1341318529179
2855,1,989.1131254829122
2856,0,977.6343167116266
2856,1,971.5471877177578
2857,0,984.1036106674482
2857,1,985.8225916778858
2858,0,969.7326395088697
2858,1,968.6130049896608
2859,0,989.7529820104978
2859,1,988.1793457593474
2860,0,996.7196753380974
2860,1,997.1275211595489
2861,0,994.6239034373309
2861,1,994.347740484184
2862,0,987.384891993373
2862,1,987.3376420512308
2863,0,985.1148853596856
2863,1,984.6169341069024
2864,0,977.9793510564658
2864,1,981.610395194084
2865,0,971.6865180457668
2865,1,973.2117466185317
2866,0,989.8042413352964
2866,1,991.3667413988742
2867,0,996.1018593775277
2867,1,995.7088154512785
2868,0,980.2146408227666
2868,1,984.9784468964508
2869,0,991.9073021171978
2869,1,994.1705506926509
2870,0,980.9250496282301
2870,1,983.0371290710782
2871,0,980.5324997673299
2871,1,983.092128426902
2872,0,985.1260860417386
2872,1,985.2345935547429
2873,0,986.7629251109672
2873,1,987.1580043523206
2874,0,977.2526314183906
2874,1,971.0802208011105
2875,0,991.936897809072
2875,1,994.1382849857284
2876,0,991.1778484002325
2876,1,990.8313073378465
2877,0,991.1624505472008
2877,1,988.5628233398452
2878,0,987.273373827794
2878,1,989.6309961222405
2879,0,967.7844227336202
2879,1,967.4664183796646
2880,0,989.089834387905
2880,1,988.0445064589959
2881,0,982.997194508427
2881,1,981.3306850592948
2882,0,973.3383677269271
2882,1,972.9049787788423
2883,0,985.8484440995767
2883,1,983.6606997227749
2884,0,984.4440245773133
2884,1,985.344362645316
2885,0,987.8533949594515
2885,1,987.8430429418627
2886,0,984.3718412514058
2886,1,981.9925749372462
2887,0,979.5126236521039
2887,1,979.7287006620467
2888,0,988.0517152179912
2888,1,991.3716408162078
2889,0,986.4206171197354
2889,1,987.0134778957134
2890,0,954.3768213880445
2890,1,966.9015405720994
2891,0,976.95357371025
2891,1,975.1174016003762
2892,0,992.972702802017
2892,1,991.8748478823132
2893,0,983.4665816952869
2893,1,982.4864073859466
2894,0,986.1120796922075
2894,1,988.9682647399459
2895,0,988.4132833422404
2895,1,989.0320413229288
2896,0,988.10583730871
2896,1,987.3482986618769
2897,0,990.7402345398843
2897,1,995.4325548649415
2898,0,989.0005302785735
2898,1,988.9752256890158
2899,0,975.8957966684103
2899,1,973.5333969424532
2900,0,982.4437129099406
2900,1,985.6148937994956
2901,0,986.9305090070594
2901,1,986.3366178859524
2902,0,851.3832726061255
2902,1,902.8959637401941
2903,0,993.3662262544601
2903,1,992.7518342499972
2904,0,982.9024152310839
2904,1,980.0672902872922
2905,0,983.808359272406
2905,1,984.2842415724024
2906,0,984.7176225479632
2906,1,986.0084462699517
2907,0,986.2284166794608
2907,1,986.558048892517
2908,0,977.1469590254476
2908,1,972.3853608455458
2909,0,967.4584512951855
2909,1,966.9399245685171
2910,0,989.3265578213532
2910,1,987.2868493503156
2911,0,986.3839526617122
2911,1,997.6024696807103
2912,0,995.7341863831218
2912,1,996.3235677033516
2913,0,984.9820080005618
2913,1,982.6330641491043
2914,0,985.3964055655688
2914,1,984.5967901508009
2915,0,992.7392004878592
2915,1,992.489194704407
2916,0,986.7246450020538
2916,1,983.2947622974664
2917,0,971.7458909325204
2917,1,971.1083951499264
2918,0,992.660606283907
2918,1,992.6927071846441
2919,0,992.9751993143664
2919,1,993.4945724348223
2920,0,984.6668129735906
2920,1,981.572523338687
2921,0,896.6872560581638
2921,1,957.7498786568488
2922,0,983.4857196792067
2922,1,982.8676764481486
2923,0,972.2667090901386
2923,1,970.2625854131558
2924,0,982.0740636103945
2924,1,981.4578457904869
2925,0,984.2151813264452
2925,1,985.868873012125
2926,0,994.8102248662285
2926,1,994.9630639449347
2927,0,987.0646226727355
2927,1,988.9076239895998
2928,0,985.9122271961064
2928,1,984.2115387978906
2929,0,982.379144071073
2929,1,981.0139515649337
2930,0,972.3491134631442
2930,1,971.4763950941533
2931,0,965.4378772417133
2931,1,969.4037595108741
2932,0,988.9037742391608
2932,1,989.1910547251284
2933,0,975.13295309135
2933,1,973.185316496772
2934,0,979.8878337844503
2934,1,977.1291957560344
2935,0,977.6882777463512
2935,1,974.7881330843416
2936,0,985.4244065411064
2936,1,986.8642628980253
2937,0,991.9488288084981
2937,1,992.5213074372791
2938,0,968.6119737341398
2938,1,978.4239841226954
2939,0,969.058190141891
2939,1,967.8385150704796
2940,0,989.4396324514955
2940,1,990.8721498136871
2941,0,985.1910149170766
2941,1,986.8095943582842
2942,0,989.5354043604433
2942,1,988.1913291084638
2943,0,990.3418586528852
2943,1,988.6341875624285
2944,0,988.0451699858573
2944,1,989.3392147321543
2945,0,998.4687560364122
2945,1,998.9810040099675
2946,0,975.194986475671
2946,1,976.5135154748658
2947,0,968.9696166270573
2947,1,969.5085747744354
2948,0,939.6072089838258
2948,1,919.738661754625
2949,0,982.5792655661542
2949,1,980.6515311597512
2950,0,984.1342535913758
2950,1,985.55050133295
2951,0,987.5233568877744
2951,1,989.9020663380445
2952,0,990.1635237082969
2952,1,988.8228143398113
2953,0,983.243359395848
2953,1,986.7387553345125
2954,0,974.6324968697877
2954,1,971.6099878531697
2955,0,969.4498713769383
2955,1,969.9069805096598
2956,0,983.4964439689679
2956,1,979.6019835687289
2957,0,995.4251236386735
2957,1,995.1230851983522
2958,0,982.0174157362974
2958,1,985.5397683537722
2959,0,982.9348499959074
2959,1,984.7060957960776
2960,0,989.8502875615922
2960,1,988.6353116384633
2961,0,990.6197229451037
2961,1,989.1259398292012
2962,0,987.4462630336751
2962,1,987.0777309719498
2963,0,989.797775575405
2963,1,989.1874012725791
2964,0,982.1354588416201
2964,1,980.7978311192962
2965,0,990.3509167635721
2965,1,988.5018531765477
2966,0,990.2586468988646
2966,1,989.6404616592852
2967,0,944.3549172098525
2967,1,960.616306136515
2968,0,987.0486939840787
2968,1,988.2903377275244
2969,0,983.8689965680218
2969,1,984.0953507832485
2970,0,990.0579687768347
2970,1,990.1480425776136
2971,0,986.4049011285721
2971,1,982.8280743351418
2972,0,985.7017587366724
2972,1,988.3213497445163
2973,0,987.3557366637762
2973,1,986.3003999901168
2974,0,982.3218850590156
2974,1,989.557017460257
2975,0,976.2954662147235
2975,1,991.7376075137857
2976,0,973.2543029145592
2976,1,974.0965968243632
2977,0,972.4232611881442
2977,1,967.2804814736583
2978,0,981.2262161776252
2978,1,976.3900113968812
2979,0,986.1502866507506
2979,1,986.3048379876219
2980,0,989.9946777443764
2980,1,987.9029800849066
2981,0,982.0730844853466
2981,1,984.8998670950825
2982,0,985.1581535550016
2982,1,990.2188198835901
2983,0,986.81517991841
2983,1,986.8796149970254
2984,0,982.2139308335258
2984,1,983.2535185364629
2985,0,978.793318254605
2985,1,979.1887347069347
2986,0,996.9752803398509
2986,1,996.9387268233984
2987,0,990.4312307359493
2987,1,991.9670096876529
2988,0,976.421526678924
2988,1,972.4158724843988
2989,0,985.1794072512564
2989,1,981.270349848673
2990,0,974.6644435499829
2990,1,973.838760083051
2991,0,973.6591482735902
2991,1,982.2052909247861
2992,0,977.7118570305772
2992,1,975.6262747497385
2993,0,984.0334783112131
2993,1,983.6757914090579
2994,0,988.3382550171782
2994,1,985.5218575284439
2995,0,972.1899249252573
2995,1,969.1185564765701
2996,0,976.2766629590001
2996,1,975.3591665684293
2997,0,982.7355252499993
2997,1,985.3523257719035
2998,0,990.1013814608423
2998,1,988.6683313906566
2999,0,989.1613246429631
2999,1,991.8488935961237
3000,0,981.033553147684
3000,1,984.8301619397182
3001,0,979.3211717729655
3001,1,979.262161490035
3002,0,978.0108283636492
3002,1,974.5371412801376
3003,0,987.1403690210559
3003,1,988.4774373412126
3004,0,986.7777616256768
3004,1,988.8298152282439
3005,0,987.6333588812688
3005,1,987.4760527277798
3006,0,998.0961937442978
3006,1,998.3568423460396
3007,0,983.3426618739351
3007,1,982.7588568768585
3008,0,981.046377498559
3008,1,978.6871651309272
3009,0,983.6802572737516
3009,1,987.4622631828096
3010,0,989.5095946794731
3010,1,992.802511431651
3011,0,981.9398983781288
3011,1,977.1845358719406
3012,0,984.4171157396187
3012,1,982.6933584482377
3013,0,992.1111776968506
3013,1,993.2249341270324
3014,0,985.5830154415285
3014,1,990.0199106597021
3015,0,989.2950809820593
3015,1,987.6521477487503
3016,0,989.9971940791928
3016,1,991.2395898664347
3017,0,988.7696388859835
3017,1,991.593289664372
3018,0,985.1408159283919
3018,1,985.6266685474098
3019,0,988.7017731870804
3019,1,988.3308919510112
3020,0,992.7600720222529
3020,1,993.350353727163
3021,0,986.2880209929406
3021,1,986.7845144388118
3022,0,985.7050757021169
3022,1,986.0395061900641
3023,0,986.4143250143067
3023,1,988.5411664436276
3024,0,984.5443438154373
3024,1,981.0154501666839
3025,0,985.3560614611456
3025,1,989.0983219373669
3026,0,979.7053995514732
3026,1,977.752151284805
3027,0,994.6199087001262
3027,1,995.6657856147926
3028,0,988.4911871360275
3028,1,989.0859037239283
3029,0,951.810110141595
3029,1,958.6849993065264
3030,0,992.5338077235835
3030,1,992.0185335773266
3031,0,986.5330583310033
3031,1,983.2550956365462
3032,0,991.4525576692615
3032,1,990.027330215231
3033,0,983.9210173530942
3033,1,981.7708423319053
3034,0,990.3228468518312
3034,1,989.0401307353362
3035,0,973.416554588997
3035,1,979.1404716639764
3036,0,991.4412960839619
3036,1,989.8623395059581
3037,0,991.5150136509674
3037,1,991.639899806137
3038,0,987.068724651966
3038,1,989.9967449236021
3039,0,989.2558152083963
3039,1,986.0356452259695
3040,0,981.8213424119783
3040,1,982.2999513851125
3041,0,979.9342626641867
3041,1,979.4793065335053
3042,0,976.0960928938894
3042,1,979.054538179406
3043,0,978.391746060334
3043,1,981.1535256969025
3044,0,997.106817072284
3044,1,998.2722007051057
3045,0,980.9632048166413
3045,1,986.3794264441252
3046,0,974.6215268343442
3046,1,973.3001919472144
3047,0,984.6730263234784
3047,1,985.5951584675262
3048,0,978.708876482495
3048,1,969.3049183616635
3049,0,988.5183277591594
3049,1,995.7324341774289
3050,0,988.3068267885085
3050,1,988.5239110401733
3051,0,984.167086689871
3051,1,983.986473085452
3052,0,996.2857269565636
3052,1,996.2043153016934
3053,0,994.0787977281791
3053,1,992.5762493174531
